Odorscenes,activ 0,activ 1,activ 2,activ 3,activ 4,activ 5,activ 6,activ 7,activ 8,activ 9,activ 10,activ 11,activ 12,activ 13,activ 14,activ 15,activ 16,activ 17,activ 18,activ 19,activ 20,activ 21,activ 22,activ 23,activ 24,activ 25,activ 26,activ 27,activ 28,activ 29,occ 0,occ 1,occ 2,occ 3,occ 4,occ 5,occ 6,occ 7,occ 8,occ 9,occ 10,occ 11,occ 12,occ 13,occ 14,occ 15,occ 16,occ 17,occ 18,occ 19,occ 20,occ 21,occ 22,occ 23,occ 24,occ 25,occ 26,occ 27,occ 28,occ 29,odoAmt 0,odoAmt 1,odoAmt 2,odoAmt 3,odoAmt 4,odoAmt 5,odoAmt 6,odoAmt 7,odoAmt 8,odoAmt 9,odoAmt 10,odoAmt 11,odoAmt 12,odoAmt 13,odoAmt 14,odoAmt 15,odoAmt 16,odoAmt 17,odoAmt 18,odoAmt 19,odoAmt 20,odoAmt 21,odoAmt 22,odoAmt 23,odoAmt 24,odoAmt 25,odoAmt 26,odoAmt 27,odoAmt 28,odoAmt 29
Odorscene11,0.0001778446449931089,0.25165237211037944,0.05773350418771898,8.674960981373397e-06,0.2699068148692961,0.0014309918230450862,0.00024613850938917973,0.4320911792999214,0.09800385338619891,0.29048740230737585,0.5116156074949397,0.000552930698271864,6.4362364269743e-07,0.279277264843462,1.491588084402873e-06,0.42977115894228574,0.14780458033354008,0.009679020578454251,0.5847095309784058,0.5212823029603405,0.3130181759018574,0.00763207267952841,8.143444599872668e-06,0.02694112993302771,0.6032596825001586,0.473104409378059,0.02617545910297481,0.02294630642445309,0.07799651477115002,0.0012083861625232534,0.00041273146468659997,0.27680602118486547,0.07494464597249043,2.9903488730565676e-05,0.28329620722670246,0.0025895650365891044,0.0004570243080548607,0.44137375524427364,0.11108017722840027,0.32692981144937944,0.5310402245289931,0.0010418459646715313,1.6860619357794113e-06,0.3079480377241218,4.753753709902863e-06,0.4394650787422191,0.1735754691940379,0.014208137349758745,0.6010676354119187,0.5261869033436558,0.3419039901977668,0.009494661463705398,2.9859099189630464e-05,0.03246291999515765,0.6158265127452245,0.4765737003693981,0.034358404153546004,0.02677455812168597,0.0966218548243503,0.002232025047030518,9.0,15.0,5.0,10.0,10.0,10.0,7.0,20.0,20.0,10.0,4.0,13.0,13.0,15.0,14.0,15.0,12.0,10.0,28.0,15.0,15.0,7.0,12.0,14.0,20.0,8.0,22.0,19.0,17.0,8.0
Odorscene12,0.00018017232392446124,0.0010473706158151757,0.4366926690852425,9.025176740044813e-06,5.489366807982642e-07,0.014360043276404465,5.9943664203041795e-05,0.09579232338309658,0.00012632901375429778,8.795178664432956e-08,0.022048762093917484,0.540462937704521,0.07403545557182543,0.009239023289562517,0.037494616947225376,0.0027185711646067747,0.10525840257572658,0.3279243621394807,0.31069662072965726,0.4877721386764641,1.6851194538553295e-07,0.6579789176972903,0.6015138203171965,3.6747754759506703e-05,0.31135132651733655,0.22852735531530008,0.23488594963671944,2.3460616131704974e-05,0.5008430669397538,0.12905539100810745,0.00042722029185113995,0.0014711429641874384,0.4474799281735664,1.8488732056567732e-05,2.6578811809581238e-06,0.018734776497489083,0.00013698857266169971,0.11723107994979456,0.00028791412196117755,4.952157796680691e-07,0.028354087430202474,0.5537970655945345,0.0926407417802159,0.011633241624389548,0.05037606077677162,0.004724470173766117,0.12897987477237813,0.346700547258151,0.3368477950828664,0.5100291797266223,9.760725311351181e-07,0.6643914125781026,0.6137122546475726,0.00010082237519892235,0.34492262004179014,0.2525730230058428,0.2527918430008955,6.944507952422932e-05,0.5026152332290306,0.15375145914997612,4.0,20.0,3.0,5.0,16.0,13.0,2.0,24.0,22.0,12.0,5.0,22.0,20.0,19.0,20.0,13.0,11.0,6.0,34.0,20.0,19.0,4.0,16.0,20.0,28.0,12.0,28.0,28.0,22.0,12.0
Odorscene13,0.0037274725930838463,0.4965473374410861,4.424015641955652e-06,0.20882595643006469,0.18526334564625438,2.2883055272193758e-05,0.46015193430001816,0.16786126483599761,0.00871775403305489,0.0898544417307211,0.1803726873429958,0.009945333267184013,0.00802226060887368,0.24905623302428148,0.005464103973003066,0.3030729954982039,0.45416735075398934,0.12447005002943519,0.45727494153069953,0.11145991754067759,0.5950861042380867,0.4881357695261629,4.516673426725367e-06,0.41256127562994493,0.012079034318500815,0.06921848191999637,0.013597043788284349,0.3682014289856255,0.3175175558390462,0.42037234488282216,0.06847357224689114,0.4970758843155813,1.9723883231389035e-05,0.38270484486294215,0.23654746651260036,0.00010357818704798905,0.556381085993501,0.5465962514645777,0.16880621323134984,0.41572184343412943,0.3549454215636289,0.2155345456282313,0.012239868737677623,0.5091801432513966,0.01206103048185679,0.5761533882775348,0.6216656630049433,0.1514434772172233,0.46116941255986643,0.20183840524717597,0.6545362166489463,0.5435065988041362,0.03700854833250208,0.791481083924445,0.07885373711775082,0.11220282816957805,0.029597771814936585,0.4281466396792504,0.45006383632809643,0.47955444933271163,11.0,21.0,10.0,14.0,12.0,15.0,10.0,26.0,27.0,13.0,4.0,17.0,13.0,24.0,20.0,19.0,18.0,11.0,38.0,25.0,23.0,11.0,19.0,19.0,27.0,15.0,31.0,25.0,26.0,12.0
Odorscene14,0.23547010975252924,0.02408890809459225,0.02260763891691254,0.17851443877962841,0.039471314365864374,0.16898936272671364,0.0021630628134243234,0.00011741921286895628,0.009248620063927302,0.027444705598347895,0.4104575937832832,0.5534549296086085,0.49439532546491843,0.15128685001948802,0.006859825345790605,0.39701727697010464,0.22608419348887138,0.11992278240049421,0.17694718077656224,0.00987516713950858,0.4284619956540448,0.34844357514108687,0.4416647750918233,2.695778021516275e-06,0.23742493882795057,0.005001747901462305,0.10510037764550541,0.0037060457455031525,0.10285317392189045,0.15679612739552445,0.5247196676305437,0.12630197726153938,0.11155144317727644,0.5299251135344095,0.4077573016653581,0.48350557620618684,0.00792677151891455,0.13437919505642418,0.28729763810134207,0.5249845311747323,0.5021963432734269,0.586123784811187,0.512064170779892,0.39862488792329376,0.041901227404477916,0.5972283408070173,0.5293242405240801,0.48744333131639744,0.44587557266473077,0.11225077657242705,0.467594168222857,0.6187563236446322,0.6949880728030806,0.00729487366824939,0.4043652792111141,0.21410056739875966,0.39762020321101893,0.24533483965057562,0.2616562938669807,0.5525630540068361,6.0,20.0,10.0,7.0,14.0,13.0,6.0,33.0,36.0,20.0,12.0,23.0,20.0,19.0,21.0,25.0,13.0,10.0,44.0,34.0,21.0,7.0,18.0,18.0,31.0,15.0,36.0,27.0,26.0,11.0
Odorscene15,0.19693423019401365,0.4263061419141067,0.4914876811745288,0.20508318654340024,0.3432805521246715,0.09733355585495264,0.0007334964529145105,0.39208421977323216,0.009004846446316371,0.18054962925674425,0.12809067044722788,0.03439482750534434,0.0388788064439271,0.1075818074578172,0.00015636052571825916,0.0022320788030557805,0.17665642708725982,0.09530682534242899,0.23038967409559508,0.1681947056161819,0.1478154978519429,0.03761426370420121,0.13294420121839448,0.09792399669609461,0.30921812565651835,0.3148083100106448,0.026365789145774556,0.18746978814710208,0.11920496474017284,0.006079446047709979,0.3465591773256623,0.4852034188346822,0.640097669368571,0.49320594049367616,0.5101943359766633,0.45314368752349604,0.06613476480214393,0.5439660904258325,0.11855095436410432,0.6130267255097116,0.4219922403319335,0.07409676958692617,0.21110607559871628,0.1299196809370168,0.10294254481252516,0.05153770340708349,0.5275423777405814,0.4322125770911174,0.2848744211789473,0.42879490981967666,0.4649977066413907,0.13254856685218855,0.37842777842821923,0.3473869536592409,0.653675681960664,0.37103434487949843,0.40832818591610587,0.5795869436229684,0.3419672842872999,0.33538504654221407,13.0,23.0,8.0,14.0,18.0,17.0,9.0,35.0,36.0,19.0,9.0,24.0,21.0,27.0,23.0,27.0,16.0,12.0,45.0,30.0,27.0,10.0,21.0,23.0,34.0,15.0,41.0,30.0,29.0,16.0
Odorscene16,0.5004801094996361,0.4209139731884877,0.19085773176654997,0.12642295347618718,0.522806188786865,0.13050290297205117,0.23832880154272118,0.056176214379877056,0.17343341044461238,0.0015575274066753821,0.022874401313196083,0.16001041663366694,0.556941535966501,0.23574270542694106,0.03450397199926781,0.07313866209464938,0.07263739189376199,0.10558775317800335,0.05744299744447005,0.06279412613160161,0.1663139720420605,0.3504801192900526,0.03647565869059577,0.08184834225888762,0.2557191678010434,0.021486653004993157,0.15232880543768626,0.24144424128095807,0.15401137698234554,0.25857450610990734,0.6982059189188935,0.7727875285805553,0.47551858528899327,0.5648664242447496,0.6345970691431975,0.20868503125439075,0.7302274537153175,0.35638113180216746,0.4213398029661271,0.10756344322281758,0.1521074980709133,0.36641858039693376,0.7515936445340675,0.4066730808946311,0.1830899087351783,0.4487156112703367,0.38803530814929554,0.4770296150442255,0.14835253421387573,0.38311015982502183,0.30724039207367143,0.6248394835854577,0.2744440411339174,0.09521294333419443,0.6208428922460411,0.0817534989100229,0.2547156211880454,0.5302374355879763,0.4633581893583042,0.38808159162379935,21.0,38.0,15.0,22.0,23.0,14.0,17.0,41.0,46.0,25.0,9.0,32.0,26.0,38.0,24.0,35.0,30.0,10.0,58.0,42.0,39.0,17.0,37.0,23.0,41.0,21.0,47.0,33.0,47.0,23.0
Odorscene17,0.0043457199644854685,0.6387509202831855,0.11833886101840957,0.44015306020166267,0.054124722452013815,0.044401982811019786,0.6463257978770609,0.10162809976347464,0.20053204272282169,0.00971330008301589,0.5526538222404973,0.4594989550000635,0.002050779008803078,0.004012774202068039,0.4595018112331347,0.47161217634294844,0.007218885552052255,0.6809520470016198,0.20763141098584362,0.018019142862576262,0.0014431549419361683,0.29097959525290146,0.5095770411648384,0.05669035846627778,0.10752424378201,0.4429879655584506,0.0014981168172204004,0.012340806924099047,0.07346902662679092,0.038267046302367554,0.00529509970198516,0.6469903145944154,0.12662603020814342,0.4438459188161649,0.0591890290389426,0.05055316247750933,0.6558156565620662,0.10647153456345793,0.2103375202662258,0.011126707885674004,0.5567542353565083,0.4606263049443937,0.002383835922970172,0.004467685835480179,0.47444508286546255,0.4728952516478086,0.008401946827290376,0.690798376145717,0.21421304521589174,0.0199346685745358,0.0018594690084864495,0.2981149273681415,0.5127094061989119,0.06394732271483723,0.11176506893176695,0.45202990294096623,0.0018830428963274777,0.01440526114777195,0.07917929479511499,0.042114529772092034,19.0,38.0,15.0,20.0,21.0,26.0,16.0,49.0,50.0,31.0,8.0,29.0,25.0,38.0,34.0,35.0,27.0,17.0,66.0,46.0,40.0,16.0,36.0,31.0,44.0,26.0,54.0,41.0,44.0,18.0
Odorscene18,0.00479590945826938,0.20916353829142556,0.017691006777495705,0.236435918988173,0.6917950104933536,0.004896724398870548,0.21175911772217013,0.6801880890291292,0.013932102003840255,0.05614742478000767,0.0030310652235667574,0.002071691075606335,0.017007068389171046,0.3515981458471493,0.2785884819357442,0.34095663758810707,0.2144691237793574,0.6584177885022268,0.4201593633079691,0.030295091586231067,0.03025948312901419,0.5707367125123086,0.01268835821103091,0.14931625242861662,0.5165259638652125,0.5562151734562816,0.2506073089578413,0.4809613154609281,0.01441355297334448,0.44731077726162877,0.005523261665294289,0.21827060396603087,0.01966308196019382,0.24685731641396916,0.6965485820941517,0.006160958510211145,0.22059900503843985,0.6964141774993995,0.016309122948086684,0.0622007889797068,0.003486967195963458,0.002610462020269001,0.019344161322892,0.36526334663446725,0.2888476305908239,0.3562434717190122,0.227096320365016,0.6640203284607622,0.4279846011766557,0.03277571209125395,0.03363694677720739,0.5775084572199765,0.01409623937058404,0.15974753439182762,0.5259160202315811,0.5740738948771343,0.25818424744273316,0.48318497759593404,0.016005645660302995,0.4549349275488043,15.0,34.0,12.0,17.0,23.0,29.0,13.0,60.0,58.0,35.0,12.0,38.0,31.0,43.0,44.0,38.0,25.0,25.0,78.0,46.0,36.0,15.0,35.0,38.0,62.0,39.0,63.0,50.0,50.0,20.0
Odorscene19,0.42815751333530855,0.5137255842215818,0.1139195789478642,0.37604623076995136,0.5111503606702699,0.031450253823072705,0.6091381862022666,0.3571588662509396,0.16823756214729832,0.1510440943307476,0.31201691209703153,0.19395634885197632,0.1272470341299032,0.36650792125607873,0.5178753055353975,0.5216856670780918,0.16280817447987328,0.36861926664331873,0.5060585599475066,0.47831052023259585,0.3213553967971877,0.3963230769782067,0.26206682185454877,0.10062270822911203,0.4053146546944629,0.016183468414871158,0.27558854856989107,0.11509375214437474,0.24448237190766658,0.6155997822908473,0.5492384204325043,0.5644128867305552,0.21942399796031303,0.38872859439117147,0.5842091004736076,0.07161008052529143,0.6557500625691516,0.4484603304979037,0.20688899398016872,0.19020101559734112,0.37392702662758753,0.21935699940237902,0.2280587679522412,0.42934268579980345,0.5890081041299018,0.5873745955075541,0.2295875525101146,0.3780965132997109,0.5286725521508282,0.4992377528984045,0.4007153745709766,0.4491277482642917,0.31147974196638106,0.17683801251377906,0.47010012063201045,0.049148800924983756,0.3480609295237226,0.19086108204751578,0.309221647005007,0.6547080411847507,27.0,42.0,14.0,27.0,28.0,29.0,23.0,60.0,66.0,40.0,13.0,36.0,29.0,46.0,36.0,44.0,40.0,21.0,86.0,55.0,41.0,24.0,43.0,37.0,58.0,30.0,71.0,50.0,54.0,19.0
Odorscene20,0.5305422905866485,0.6217265021667765,0.3800324004715815,0.4887066712262791,0.4437845451905774,0.40867912537382345,0.4450228140804442,0.43632103180234966,0.45548775464740676,0.03453603491105216,0.3168269673614346,0.23877701486002134,0.3806613082271125,0.29819218740269515,0.3116649876872402,0.21758907111909717,0.07268840163801196,0.06581616660916458,0.46043550416979273,0.40263941833122724,0.5492712533756381,0.3102599855500568,0.5740591224286609,0.4897924152908596,0.19545712810998456,0.38983169985652955,0.5078657368244474,0.2356999270581473,0.1979200950297113,0.12284032620331364,0.6106829479203094,0.7211246996537953,0.4498181822710928,0.6556052863446119,0.4605374910996445,0.4680423323724412,0.5599444044175858,0.5071929137886558,0.5703021682674142,0.06891345766902895,0.4110952289718337,0.35579198882159835,0.4522299886439117,0.3913720149179176,0.4561784932903386,0.3023475521381428,0.13334535810822654,0.14546070341903256,0.5733433375256899,0.5469723939054156,0.6028785460839095,0.3615303195956351,0.6952667671515638,0.6006847195659271,0.2608714536139463,0.48968820864436213,0.6049915107477744,0.34545687345391524,0.246071107764198,0.21519404540594492,27.0,50.0,21.0,28.0,38.0,34.0,22.0,64.0,75.0,32.0,13.0,48.0,46.0,55.0,48.0,48.0,39.0,23.0,94.0,73.0,53.0,21.0,46.0,50.0,65.0,32.0,70.0,62.0,68.0,33.0
Odorscene21,0.621378115345442,0.5320933744981857,0.5312288091766174,0.5118026443196786,0.21044760253696118,0.41001472079014867,0.2597294384376302,0.541365403278332,0.477532041165782,0.6360812427670307,0.5671462471807125,0.6683055321555124,0.4709064392339844,0.48987625283759445,0.48683212496591205,0.5742990758638051,0.7781530164289591,0.5080838515190652,0.3108562399221962,0.62919232043445,0.5936067182520713,0.428164069464246,0.5064394859529779,0.4553607624275767,0.6398795441881175,0.681846595044582,0.2664469696524658,0.45871149980367704,0.6561034606107112,0.3942819022107012,0.695960134593516,0.6069572779526349,0.6456402329023738,0.5927215507657223,0.31523051409305447,0.500315184394092,0.37869332953401846,0.6125502396794752,0.5637789726157246,0.718306774604438,0.688239824819553,0.7369504749319244,0.5202281282361276,0.556007510442209,0.628893750733311,0.6821871613550091,0.8297587328423119,0.590238480185505,0.4318106230444174,0.7190365254752451,0.6845481475243252,0.5635773670430689,0.5932431556729489,0.5198221058988852,0.7173884988874297,0.7375804511334672,0.3513340786721597,0.5514588041149412,0.7101736949355433,0.48726635565155857,29.0,66.0,24.0,33.0,44.0,40.0,24.0,83.0,87.0,49.0,13.0,60.0,50.0,68.0,58.0,57.0,50.0,28.0,117.0,75.0,63.0,22.0,60.0,53.0,85.0,42.0,91.0,81.0,80.0,31.0
Odorscene22,0.4258563527890502,0.7231790242052111,0.3287528161158037,0.5454513589032381,0.5179781534013385,0.6746087447204169,0.7210551318474746,0.4497520409774815,0.5414310390128925,0.5138252070046085,0.41803668628757923,0.3766178108391783,0.5450220751336136,0.7224494420165681,0.5715059904441038,0.5783354626423847,0.6923404978464698,0.6552896766322893,0.6147300078906455,0.5079771208938145,0.7625888796199951,0.5274324680965701,0.48032319347728064,0.39251781473610875,0.6992200569528237,0.659771859034263,0.653838260906421,0.5878702841788295,0.6312736456279998,0.4995218611141931,0.542527850916045,0.7974931741209559,0.43010183971926974,0.6799630659012598,0.5999145102547166,0.7818869150500448,0.7651237922696924,0.5511067024688743,0.6613356840158048,0.6197306544922094,0.4674566163788319,0.49766779633276126,0.6468048751179972,0.7773317216070632,0.6431289027350537,0.6773929167600626,0.7803434117386788,0.7396804776604238,0.6715552072209064,0.5819731333400332,0.8456371348732086,0.6774306633607328,0.5669472114096259,0.46718907450012576,0.8075349880157247,0.7769213523609093,0.7154435651609404,0.722805772183996,0.68487422713237,0.6093053252923131,27.0,63.0,14.0,32.0,40.0,50.0,22.0,101.0,106.0,62.0,22.0,62.0,55.0,78.0,80.0,81.0,50.0,32.0,131.0,96.0,71.0,27.0,75.0,71.0,99.0,57.0,104.0,92.0,89.0,35.0
Odorscene23,0.656452368010843,0.6729055341413688,0.6497852061545785,0.42244467761159077,0.545953058332038,0.5046584727298512,0.5212615974994573,0.5960957235513604,0.6727974123567187,0.622281280779187,0.4251152779267061,0.654238180109749,0.32731536107123566,0.6308389346539538,0.3991772161291733,0.20684157351936153,0.462108166014484,0.3907871090213021,0.6185313262511405,0.2607072954446989,0.5982600707468265,0.2854444120443097,0.7088767346745931,0.731561996600071,0.5159379664773713,0.08453958286874626,0.6956315268053591,0.625692791513012,0.49728890750063764,0.6185536541131984,0.7501310648426194,0.7463694373323781,0.746256456445061,0.5732374651158757,0.6991995731898765,0.6394400821061171,0.6628270974809386,0.6450503491437709,0.7550370092917341,0.7012336703400179,0.5642024314989443,0.7561931063116965,0.4895312915313823,0.7483697314404635,0.5080585007943933,0.32953821451677623,0.5643475205314689,0.6077997909982485,0.6925485689988446,0.4204396896064338,0.7214343482524678,0.43034131967580996,0.8040295780413158,0.7920124678404444,0.6719600949530611,0.1693567311510878,0.7989292793444416,0.6602768715512727,0.6444379882937593,0.6993749588717801,39.0,86.0,32.0,40.0,66.0,51.0,32.0,103.0,109.0,59.0,20.0,84.0,73.0,94.0,69.0,71.0,61.0,37.0,151.0,98.0,90.0,31.0,74.0,79.0,113.0,52.0,125.0,107.0,104.0,55.0
Odorscene24,0.3627372396395115,0.6387585701756926,0.7531434477438281,0.5591247124220453,0.5092337559103988,0.5931957551112736,0.3931579302912079,0.697424402954352,0.3437170133040442,0.3627911390793905,0.5380405076692317,0.7450890078721479,0.736405324284712,0.4921973807031991,0.7182052734594893,0.6000247999175102,0.6402817940499895,0.5402259044033652,0.6236778849599642,0.6790560335388169,0.5928037901012421,0.6625825977179597,0.4995269442362485,0.47552722693489446,0.6683194941164768,0.46762068564005227,0.5250575724770563,0.39616552310477077,0.41316058955932855,0.17642668982870086,0.4849206938456389,0.7643369377247101,0.843622777515499,0.6882013267397477,0.598483579041454,0.7412859430486024,0.494947777689825,0.7774428021621971,0.4521148776731125,0.500620789405361,0.6821015932061857,0.8191731081976137,0.8443288867340064,0.7010498983378115,0.8127513956178304,0.767137389174695,0.7317331283224938,0.6406108974126924,0.76128748816334,0.7943459378242083,0.7444889282892716,0.7534490362490572,0.6378615469145384,0.6374365117259837,0.7685346330028267,0.5828599467404334,0.7077817325372,0.5194308960929802,0.5674556665812732,0.2682800956296466,49.0,103.0,37.0,50.0,74.0,83.0,35.0,134.0,145.0,66.0,24.0,106.0,90.0,107.0,108.0,92.0,69.0,51.0,189.0,120.0,112.0,39.0,92.0,110.0,144.0,77.0,160.0,131.0,123.0,67.0
Odorscene25,0.6428373668411187,0.6600839496088382,0.6688313081761812,0.7201989386237752,0.6412828137774255,0.5774206084605861,0.6486946156304627,0.726020043243014,0.686296647586914,0.5651219776796608,0.6541821899776958,0.6995528718969154,0.6172640781693525,0.7267971394422176,0.7014182669582033,0.593103477696568,0.7252183162453186,0.7737883670942913,0.6944708222381673,0.6858961264270859,0.7493225458500807,0.7663507692546404,0.42890885339859486,0.6903754816511289,0.6798826022410792,0.757427710785756,0.6647184873087898,0.6932281167865191,0.7013061528876945,0.6409345438815518,0.7467019047144625,0.786416913578361,0.7916024825150093,0.8347111659682331,0.7821829617367773,0.7503283305196847,0.8031945399804101,0.8627864797099924,0.8003292970630449,0.760118883287142,0.7574128768947797,0.7798910952241852,0.7752155646958073,0.835349071124346,0.8226315240128973,0.7893309942601452,0.846834112981326,0.8809829377188898,0.8234202136612683,0.7908364374101364,0.8500845259161117,0.8710210122770562,0.5697882178226427,0.8206867968197904,0.7877316692971834,0.8689862955723641,0.8094229312739776,0.81338238524517,0.8106679431379965,0.81098572087299,70.0,132.0,44.0,76.0,80.0,75.0,49.0,180.0,189.0,106.0,39.0,121.0,98.0,147.0,111.0,134.0,100.0,55.0,239.0,163.0,140.0,58.0,123.0,104.0,164.0,92.0,194.0,153.0,163.0,70.0
Odorscene26,0.7486146150323979,0.7274454047665813,0.7487561856783879,0.7178894404859535,0.7625366032240082,0.7517160158574496,0.7131242732627798,0.8075002026805662,0.555835717545666,0.7873879513549952,0.7516175695872875,0.44267154325689023,0.7967155342613093,0.7370281662935375,0.7038206902538722,0.7250218474775362,0.5594880274193038,0.6297981105679458,0.6746076150621726,0.7336126727647836,0.7246175479736208,0.6097840263847921,0.7634204888097387,0.7154313362299275,0.5677964655845659,0.723130340578156,0.6560193417616647,0.6416136056841671,0.5888628615075807,0.6343102218346427,0.7940192291847121,0.7723229551748015,0.8092495873438089,0.7797639914038789,0.8068977047558743,0.790820326278278,0.7798966942174103,0.8438463952178311,0.6338640262754,0.8342154668554883,0.7720740289147937,0.5066504294428443,0.8302944703017904,0.8081731464149514,0.7346788225317108,0.7780203519729978,0.6330472952042645,0.681402354921548,0.7078481186621909,0.7885107133090604,0.7719309855269738,0.6853378239232581,0.8200652849909036,0.7752187702793494,0.6371422918774108,0.7767072044889005,0.7180687376541719,0.700532768990848,0.6658163884051187,0.6831353523961273,68.0,165.0,58.0,73.0,109.0,105.0,53.0,204.0,210.0,109.0,42.0,151.0,132.0,168.0,148.0,146.0,117.0,70.0,286.0,199.0,171.0,54.0,146.0,144.0,210.0,116.0,232.0,197.0,197.0,98.0
Odorscene27,0.6020549661369409,0.40138030590462764,0.698896538350684,0.5137532086588883,0.56744393030356,0.5230335404995222,0.641614517218273,0.35157907162256585,0.4425195043648676,0.42467846043841806,0.5557736427184301,0.6227563696697586,0.6061615852998412,0.42180011719780497,0.3192213288953794,0.6426759350320557,0.5210290477059193,0.5065906258127122,0.6401411123780085,0.5603337443276433,0.5256566741478427,0.5457380813986806,0.5220242697006173,0.42605481346976815,0.5860804830088759,0.45731746452775696,0.5438501129330989,0.5277169467050246,0.7382373429126308,0.5095742634475235,0.7855263700514231,0.7715337736513703,0.8700342228725658,0.793534979689654,0.7622814730911608,0.8214370423389306,0.8584420517775785,0.6700887380800071,0.7546441820264725,0.754205564147667,0.8280462538503138,0.811388417245296,0.8242877253187583,0.6985417738146906,0.6455605338051287,0.8344293881890432,0.7789412645140038,0.7782201568787288,0.7840003516388395,0.8353214688216046,0.7973727762323061,0.7756203426883231,0.7562218310650322,0.8015785483377161,0.8556873894078176,0.799666434919195,0.8678015254401018,0.7881854641249724,0.88588625875827,0.7571469815279149,74.0,163.0,55.0,84.0,110.0,121.0,59.0,253.0,267.0,155.0,54.0,165.0,143.0,193.0,183.0,185.0,127.0,78.0,322.0,229.0,184.0,67.0,175.0,168.0,244.0,142.0,267.0,222.0,215.0,92.0
Odorscene28,0.7727437530126359,0.8066369489813596,0.8575843025630173,0.7810558569047522,0.8436367924237494,0.7889138590585208,0.7809505796254855,0.7916372826081368,0.837544982345333,0.761502759836243,0.8267159119495906,0.8308594227468061,0.8193547130349919,0.8308936471926882,0.8345894068145884,0.7448170642853846,0.7846409638730658,0.7466244304076279,0.8446990333969996,0.7623948369432872,0.794713752825564,0.8000262474642047,0.6595012089020669,0.827493964759319,0.8047145772389019,0.7183084524866084,0.7346381348440625,0.7715221685823728,0.8040035189887822,0.8108309949867386,0.8674807283338088,0.8891706657464531,0.9126876476311221,0.8887065718966969,0.9093551960397588,0.8768603702811586,0.8759958178806939,0.8757677133922243,0.9033859943180486,0.874583475442762,0.9066212812639687,0.9144159550564648,0.8906189985428208,0.894260465408246,0.9004019448873963,0.8259211807127252,0.8599440843187635,0.8263226105190999,0.906884624242888,0.8724216433811783,0.8570593984216561,0.8807726922344653,0.7790952626867287,0.8894531136488943,0.8861113467511,0.8247344550687427,0.8040361342839718,0.8503615105324343,0.8737237072105823,0.8940169585041514,106.0,207.0,73.0,114.0,142.0,142.0,86.0,260.0,281.0,146.0,48.0,191.0,173.0,229.0,193.0,195.0,154.0,92.0,382.0,257.0,225.0,90.0,200.0,199.0,273.0,141.0,303.0,252.0,263.0,113.0
Odorscene1,5.130710249740678e-12,1.8712987943972497e-11,1.4621946364431385e-13,3.325728737344542e-11,1.9385128831803106e-12,5.449319769205754e-15,8.567752039608356e-11,1.6189259524076402e-15,1.7130863948533106e-15,1.0831214166601051e-16,4.2801055518955415e-07,6.048645624149613e-18,1.8889879746715254e-06,2.0257437212231397e-14,1.20587305833038e-11,2.212922768416751e-14,1.4750714100534668e-05,3.4464244157881727e-07,0.10863883970447108,0.006312554085583174,6.913272801217054e-05,1.4492435228400894e-13,1.9496216900072966e-05,9.114074172626804e-06,1.071048231402909e-10,6.433510071103607e-19,0.0028855732311870727,3.04406237330893e-14,9.837725978872168e-19,4.851707108292536e-12,1.0111651632011232e-10,1.0806451479483523e-10,1.0263684836464281e-10,1.9472533943212405e-10,1.0038281985530429e-10,1.058032700925751e-10,2.3606743882030025e-10,8.078006645522846e-10,1.9577328394976666e-10,1.0151120710721337e-10,7.309690780279488e-06,1.410058212359773e-10,3.207527172124044e-05,1.0388399520241016e-10,1.0582558007434996e-10,2.3942399547819115e-09,0.0002853190479064558,4.837187346298139e-06,0.12073996704526511,0.0212490987336009,0.0007207024570991583,1.825144141571836e-10,2.8902722982383734e-05,2.1052292520379966e-05,2.788625655678359e-10,1.0423189411186652e-10,0.012117851484854994,2.6665091148399156e-10,1.0616548423700032e-10,1.8317562329495016e-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
