Odorscenes,activ 0,activ 1,activ 2,activ 3,activ 4,activ 5,activ 6,activ 7,activ 8,activ 9,activ 10,activ 11,activ 12,activ 13,activ 14,activ 15,activ 16,activ 17,activ 18,activ 19,activ 20,activ 21,activ 22,activ 23,activ 24,activ 25,activ 26,activ 27,activ 28,activ 29,occ 0,occ 1,occ 2,occ 3,occ 4,occ 5,occ 6,occ 7,occ 8,occ 9,occ 10,occ 11,occ 12,occ 13,occ 14,occ 15,occ 16,occ 17,occ 18,occ 19,occ 20,occ 21,occ 22,occ 23,occ 24,occ 25,occ 26,occ 27,occ 28,occ 29,odoAmt 0,odoAmt 1,odoAmt 2,odoAmt 3,odoAmt 4,odoAmt 5,odoAmt 6,odoAmt 7,odoAmt 8,odoAmt 9,odoAmt 10,odoAmt 11,odoAmt 12,odoAmt 13,odoAmt 14,odoAmt 15,odoAmt 16,odoAmt 17,odoAmt 18,odoAmt 19,odoAmt 20,odoAmt 21,odoAmt 22,odoAmt 23,odoAmt 24,odoAmt 25,odoAmt 26,odoAmt 27,odoAmt 28,odoAmt 29
Odorscene11,7.770879246498339e-06,3.3240533137458714e-05,1.929498290437852e-05,1.8303149705797066e-06,0.021095043783727715,0.025132429456696782,0.0005950578200668182,0.008186195985136785,2.2963378632941268e-05,0.0077268740867060745,0.3928114028600871,0.013225081215642828,6.174948830224083e-06,0.4205691536579119,0.32933616561447066,0.023867964242665587,0.006269706747446248,0.2027153207027955,2.5460026388494742e-05,5.164718864382637e-07,2.1418259123569005e-07,0.09203700575405405,7.388944773347207e-08,2.3016049718117323e-05,0.012929550258195992,0.003726177304798302,0.32940898320234846,0.0008544215711473757,0.08532235229711936,2.898323019822071e-10,2.702839117875262e-05,0.00010212415090992971,3.9849580473807765e-05,5.492181308734459e-06,0.027204512194565947,0.029369481641089053,0.0010264956020976876,0.01214065293226667,7.054904701289799e-05,0.010055700929687484,0.40704969463374513,0.0177244770179518,1.1640227827830288e-05,0.42887349781654227,0.34471751910239473,0.0313782252631943,0.009998537676155937,0.222271871983491,7.206918666256083e-05,2.9202638144376243e-06,7.497573863661697e-07,0.10160858437788878,3.2417547286971847e-07,6.070200512379042e-05,0.018826413948430428,0.004779426287406557,0.34745162757370035,0.0014903876368331024,0.09370545288621102,9.031868515700868e-09,4.0,3.0,2.0,2.0,5.0,5.0,3.0,3.0,2.0,1.0,2.0,5.0,4.0,3.0,0.0,3.0,6.0,3.0,6.0,1.0,3.0,3.0,2.0,4.0,4.0,1.0,3.0,3.0,3.0,0.0
Odorscene12,8.531215035379797e-05,0.3229310489304404,0.008189807517135337,0.0001998979224566339,0.37735002304218285,2.740272512413994e-05,8.145691780700974e-07,0.00023820434010378248,0.0017751523527253096,0.3543084170633122,2.635584181147806e-06,0.2395491321307708,0.00013802448408695652,0.06581025952022732,0.00039971079885664013,8.90015592423518e-05,7.220412081440325e-08,9.952967977486497e-05,1.3290897020133583e-08,5.863109811273717e-06,0.0001134241653657771,0.01221531545405127,0.007335773792888297,1.180668709993886e-07,0.008029278611291943,0.0034013249653621594,0.46878743089341257,0.37311478245073587,0.0008570163798423894,0.0004240330741008437,0.0001712581473358017,0.33288004576747876,0.010813596333514957,0.0004730721368492644,0.391382310573045,5.5908026671955145e-05,4.208331450166805e-06,0.0005127688567530259,0.0025120143624524404,0.36516011733456,7.4876828169444365e-06,0.25339547639132903,0.00033537351895016905,0.0754071763024051,0.0006237363653738722,0.0002187257557383193,4.575652613254262e-07,0.00015362232969455612,8.122889044942106e-08,1.9664951495867583e-05,0.0002762460527668984,0.014697852638570106,0.010625252027028322,9.210854307810714e-07,0.012926638154212088,0.004384953392836118,0.4762149886938254,0.3858189639075346,0.0015781257862418172,0.0008647858762605419,1.0,4.0,2.0,2.0,0.0,3.0,2.0,2.0,6.0,2.0,2.0,2.0,1.0,4.0,4.0,5.0,9.0,6.0,14.0,4.0,4.0,1.0,3.0,4.0,6.0,3.0,7.0,4.0,3.0,1.0
Odorscene13,5.399427399432228e-05,3.909015615145417e-09,0.0003781246147960881,0.1010884245191907,2.0354982816202923e-07,9.336400312081484e-09,0.00032565227443470516,0.44484940991076427,0.00023546222751040272,6.923387338732966e-06,6.052038572216485e-08,0.14577119527989668,1.1583594203887498e-11,0.00026397549757754477,0.2359372426875573,1.0623737212959687e-08,4.1552821453945815e-08,0.13555979216320818,0.3073972953489042,0.4756526542613824,0.0001630533518971539,2.4583809038623433e-10,3.503602306175875e-08,8.910823486180171e-07,0.012749497030071475,0.0006295910752319883,3.691912994931206e-05,2.8690645045004523e-08,0.4999999975625748,0.018262140840105127,0.05369457793530864,7.55248691671681e-07,0.0006157269296777534,0.3378189105226555,9.689485769353638e-07,6.526342717915704e-08,0.0006779005955854401,0.5239172808974675,0.0005834700437196524,2.6532278559400938e-05,0.0003049245418217417,0.3414097740961496,4.527061127013574e-09,0.00042031753648776114,0.344285961165669,2.726529604754935e-07,1.999793572793579e-07,0.15850347744679444,0.3717377770600344,0.47743956879577226,0.15658199269902673,3.532274019101324e-07,3.830615928480856e-07,0.03524294363784227,0.01676697940255919,0.005359151816394653,7.326780648658189e-05,2.4986037947647863e-05,0.5000000025116073,0.12359012884865402,4.0,2.0,3.0,1.0,6.0,4.0,4.0,1.0,4.0,2.0,2.0,2.0,7.0,5.0,3.0,5.0,8.0,2.0,9.0,1.0,3.0,1.0,1.0,2.0,6.0,3.0,4.0,7.0,6.0,1.0
Odorscene14,3.9965338987001536e-05,0.004406527703577887,0.4585115222293772,0.0010727084731667429,1.9950943987500388e-08,1.940172722042723e-12,6.453180535130326e-05,1.6953761252640657e-06,0.07170554157372967,2.798423644493547e-11,7.634957691025372e-06,0.18146360242438445,9.5821438360403e-07,1.036206362502658e-28,3.063250254447556e-07,6.332745644880796e-05,8.089080988484597e-13,0.37380678743821044,2.3409709529423606e-13,2.931955898395747e-11,1.00932381520219e-13,3.324058609448891e-20,1.0357370275819978e-15,0.004318558993443691,1.0111344557382565e-09,3.9551295861864666e-08,1.918262629635807e-14,7.027981364272345e-11,1.9551066004317852e-12,3.7653738822058775e-15,0.056116324957291984,0.013425989780153134,0.48906994968294254,0.0956889660680807,0.00017571245973929558,0.0019373392636634742,0.00015817183744906393,0.02920101531241843,0.09254930245170338,1.5187343920733499e-06,1.4203059738214825e-05,0.2002612479130402,0.008279676242918033,3.2021426253960584e-08,0.05056467547754492,0.01209846131572739,5.782677011716938e-08,0.5312024176706751,5.65792087773385e-06,4.0836073470169406e-07,6.244153441017331e-09,0.000240722068165829,7.51288241570813e-09,0.008306076433194075,7.764568936687526e-05,0.00025450970138199874,0.00018028009111409465,7.1956282667998895e-09,5.5791948338284345e-09,0.00010141052073746493,9.0,6.0,3.0,2.0,4.0,3.0,4.0,2.0,7.0,3.0,2.0,5.0,4.0,12.0,5.0,3.0,9.0,3.0,11.0,3.0,3.0,2.0,2.0,3.0,11.0,0.0,6.0,10.0,3.0,3.0
Odorscene15,4.342200774387779e-12,7.463794860842225e-14,0.002055883078457336,0.025771174180755783,4.502630445783796e-11,0.0015128822595829076,5.772095442417787e-19,0.04823230423251443,2.7252131667504664e-11,0.08427292166376606,1.4571358387352846e-13,0.08373962009546695,2.507710879644422e-05,9.517802750052915e-12,6.590834597229064e-10,0.27260524867816305,1.9498766410333375e-21,0.06981397464389819,6.183063733879029e-05,3.591373058046274e-14,0.001277998050715841,2.4808316839661565e-09,8.591639222111094e-07,0.006909608836480387,7.43201951473921e-19,1.570252336702603e-14,3.850911049032442e-07,3.2215898631606355e-13,4.174861473191776e-05,7.606576891156849e-16,0.000608463217670386,2.420366003043097e-07,0.20682504770188473,0.030348065451975055,2.2803119944222494e-08,0.0021912286273415896,1.4109110006745836e-07,0.16753608927366545,6.667411413308563e-06,0.34485280496847914,5.18241423347784e-07,0.348031965046892,0.13309038881685673,0.01595780069556073,9.413438808770468e-08,0.3697668664587609,0.0008559489449086663,0.5504452233452637,0.01853473883309514,5.92218836855585e-09,0.25037136416762734,5.299031297067646e-06,0.00017652160988544592,0.2528277287264846,0.0006703515146566544,1.3732560329131305e-06,2.173614058579418e-05,0.0001853635496246804,0.09708606904631163,4.489542326879981e-05,8.0,2.0,4.0,5.0,6.0,6.0,5.0,3.0,8.0,6.0,0.0,4.0,6.0,9.0,5.0,5.0,8.0,3.0,12.0,2.0,5.0,3.0,0.0,5.0,11.0,3.0,5.0,9.0,6.0,3.0
Odorscene16,0.00014962018209572104,6.494773527049629e-06,6.468723817871887e-13,3.122284160303105e-07,1.3688349464369371e-09,0.45763694709413866,0.0013918113627288077,2.1560366158450917e-06,1.1105215420165887e-05,0.020011876133502006,1.2998093796640795e-10,0.036124922485190225,0.00024948412052878076,0.2878843677484195,5.107907931563113e-13,0.04417221505984025,0.43125428532441035,1.282932405711633e-10,1.5486978758272743e-10,0.26399995384210495,6.6151084481904915e-06,5.167892147148067e-10,0.2702476965934627,1.2198776210456122e-08,0.0053157005948832195,9.770514396092239e-12,1.226926120978569e-09,3.3539468710491742e-18,1.465902248157014e-05,1.1121350874330542e-07,0.0035774099939955488,0.0006792707075836169,1.0012874086577284e-06,6.556353442321336e-05,0.003489989088713882,0.5423870352101573,0.001747261193655702,0.08979561639557723,0.00031272391820744616,0.03352851075095007,0.025416437546853205,0.25794133640885974,0.04162798323478243,0.4467884125624807,1.692761023073442e-08,0.2944029263876386,0.527640690016651,2.1261806708527015e-07,0.001154692608002722,0.4810449235477181,0.015147810426549044,3.709833127660862e-06,0.47015469039858065,5.774900478154368e-08,0.1947869398444053,5.768882570358302e-05,2.1155813802421047e-07,3.698955334344584e-07,0.1374260944017822,0.05842553425783465,4.0,5.0,3.0,4.0,11.0,12.0,8.0,5.0,8.0,1.0,1.0,6.0,8.0,6.0,5.0,8.0,19.0,6.0,16.0,3.0,6.0,4.0,3.0,8.0,10.0,5.0,10.0,8.0,4.0,4.0
Odorscene17,8.291955748906441e-09,0.0006841688522880073,0.23533662690929263,0.004160872681515839,0.021726572858609596,0.36237908426064863,0.04679074070845834,1.9180336248467674e-09,0.4616388421080492,0.033688589615468154,0.0001037615982165245,3.663172541971809e-07,5.142439318143037e-10,0.000175123854695727,0.011195708926894131,7.465841305843956e-09,0.00014717647689957073,3.6253405643976418e-06,0.050642294226473435,1.2658768459811877e-10,0.016464145864414675,0.007946454038376231,0.00047169742521313524,0.005138470693624531,8.322582190201571e-09,1.0965020715331297e-08,1.710437177329824e-06,7.773470891854751e-05,1.63545109671903e-05,0.0003597592408620266,2.319103786032467e-08,0.0008775419873168841,0.24157230411345254,0.005005580065978603,0.024004221537262293,0.3720418919248312,0.0491491141094045,1.1998175594790386e-08,0.4645919024693867,0.03618314520051772,0.00014770743595166687,6.374752834622721e-07,8.273277789172583e-09,0.00022252438756520477,0.012215955202000438,2.030280446228549e-08,0.00020182373726297702,4.844462757426626e-06,0.05611348522468544,7.550092091471417e-09,0.017653072346193725,0.009276522454864058,0.0005644656308757354,0.005630286066249247,2.8730493498493876e-08,2.7861482489778315e-08,2.495361460748058e-06,9.856759021164054e-05,2.3631628420542957e-05,0.0004633158422842746,10.0,5.0,2.0,1.0,11.0,10.0,4.0,7.0,9.0,2.0,3.0,9.0,8.0,14.0,10.0,8.0,10.0,3.0,14.0,6.0,6.0,3.0,2.0,10.0,15.0,3.0,12.0,10.0,6.0,3.0
Odorscene18,8.690368687491417e-08,0.003249764073929594,0.08243499218645438,0.005103153134780664,0.002217177580630032,4.871887235621879e-06,0.0007970105470104723,0.0013425842606224713,0.04999488110358837,0.29959853628549205,3.733114713756372e-09,2.897102632131229e-06,0.0018330522425208968,0.020684605677498916,3.127857484383759e-07,9.930924955629043e-08,4.91314165207795e-08,0.002069491538326526,0.00024173734380776753,0.055125721457890846,4.110636220518141e-06,1.2702930470466175e-08,0.3672050025979854,0.3489334332029657,0.0021320967271351967,0.10682280532206491,0.3215159228536801,0.0108833474186687,0.007700522633053269,4.0417194205285713e-08,1.662311815080877e-07,0.003614598537422258,0.08601021660824346,0.006155612431917762,0.0027277844119459075,6.725142969624259e-06,0.0009459779574262573,0.0015468152821780361,0.05570579433776599,0.3164247172315763,1.988955765053847e-08,4.035374965132611e-06,0.0020553757628691068,0.022372739857518267,4.7525827233858756e-07,1.9804659310106718e-07,1.076978790269142e-07,0.0023425230982678322,0.0003304818875455104,0.057865476448475596,7.139961337232995e-06,3.1136609946637656e-08,0.37714521015750857,0.35895809321772154,0.0024146737774668604,0.11080834165180105,0.32872676151012137,0.012323066056597325,0.008457277390200335,7.807503128130528e-08,16.0,6.0,3.0,4.0,8.0,11.0,3.0,5.0,11.0,4.0,4.0,12.0,5.0,24.0,6.0,9.0,12.0,5.0,18.0,2.0,9.0,5.0,4.0,9.0,17.0,3.0,9.0,17.0,11.0,7.0
Odorscene19,3.4087237598973924e-06,0.0206332467210771,0.0008310422390124824,1.715734809333873e-05,0.014347435556634282,0.26034029299315764,1.3216690299592636e-05,0.06123130480717748,0.0001342838932756785,0.37720856661805696,2.8596670305854667e-07,0.12139254734915671,0.540311763820505,0.04081790275564415,3.1994428185789075e-07,0.01318800551977922,1.1135917651328676e-06,0.18757408948821894,4.498514320011513e-06,0.018987780960264475,0.16446800296477732,0.48754885693519395,6.710893845639045e-05,7.693017882966209e-07,1.0848033631154724e-05,1.5387613225117465e-05,0.41766153638583736,0.0029798099282369087,0.5611088110646224,3.3007948008486004e-06,4.785424524628726e-06,0.02683881832033057,0.0011269561479844525,6.710738173421715e-05,0.02141600169302067,0.33187207861189644,0.00024128070448556704,0.11664958864316746,0.0002075169883535584,0.3819176163247806,2.5429138608857797e-05,0.13287588950924176,0.5750576319819968,0.05249887115471358,3.0265978193568734e-06,0.024691449696571523,5.523385570824339e-05,0.19578232678038582,1.2902206050190615e-05,0.03501242730131125,0.24547200274379494,0.5026955883316871,9.935001805479369e-05,1.134973209993354e-06,0.0002512432527049218,0.0003889425744652402,0.42499435075894365,0.010526975906159768,0.5679461156723895,2.18791174982903e-05,11.0,7.0,4.0,5.0,11.0,16.0,5.0,9.0,7.0,3.0,5.0,14.0,7.0,12.0,6.0,13.0,13.0,6.0,19.0,7.0,14.0,5.0,6.0,13.0,19.0,1.0,4.0,18.0,7.0,6.0
Odorscene20,0.004352853565602633,0.0099223513708135,0.001112054335575446,0.11112944944152219,4.480223103209142e-07,3.456407408644567e-08,0.007797401128542802,0.0021189117062830423,0.007988277150692901,0.20171508298063465,2.8188037149974124e-06,0.005008987891781118,0.0001758599011943035,1.6157131225783752e-07,0.006763580699741713,0.0016207166973217914,0.04539246009279267,4.0969836286175245e-05,0.0004597769090326152,2.432731093358901e-07,0.005314722008614043,0.33178798398440534,2.088850324206985e-08,0.029784230816977758,0.3842354276813692,0.009892247146632881,0.00023902966080614345,0.24739788947758623,0.0005395017670461584,0.004376496747373021,0.006448079275072522,0.03199677965210741,0.003036813220860017,0.18830776871349048,1.4239230707997334e-06,5.21687752512747e-07,0.012165513612531076,0.011142723798719634,0.02578824416888519,0.22848205217910864,2.4381397586745728e-05,0.013173039109970999,0.001509807803698462,2.1271636800357313e-06,0.02220521319271838,0.008521852336431471,0.09231614791801815,0.0004566107779072867,0.002249342559585163,4.2424599997627615e-06,0.01569922138454229,0.35002704978969124,1.3709163959630347e-07,0.06357728296440532,0.4277311866006303,0.026467148594940072,0.0007035914827381292,0.2662126636856252,0.0024560284681954163,0.018795549555808963,15.0,12.0,5.0,6.0,12.0,8.0,8.0,5.0,15.0,4.0,4.0,7.0,12.0,17.0,6.0,5.0,25.0,11.0,28.0,6.0,6.0,2.0,6.0,9.0,14.0,6.0,15.0,15.0,6.0,2.0
Odorscene21,0.4928883506467287,0.012224869208590661,3.8005575404744446e-06,0.007736349878624042,0.3045864790550873,0.3590553891542275,0.01578551689672034,0.31941700962291836,0.46516875326914814,2.5252514773817948e-05,0.06316485340372319,0.5035013872310483,0.0006797511329172807,0.0006649383277835782,0.014013820250396741,0.11971444542239355,0.1297415032259558,0.00019216175925834683,0.5132964964395168,0.027661976656061425,0.28153109952712135,0.012139380086822757,0.45336702437170373,0.020977867276279642,0.03076851526564025,0.0007513760429626202,0.13997312220760988,0.17055381844665024,0.00012489638178383904,0.46563258093621585,0.49432914249101034,0.019369087778430782,1.4470452903197898e-05,0.012937298282098313,0.3851218597757207,0.4245156833741259,0.025369580835977415,0.3436857563858835,0.5155596765975241,0.0001365174928119193,0.10234271386987016,0.538588042160164,0.0020137250110143553,0.0019528662662197263,0.02514532563646869,0.16162657958820947,0.1917363584566838,0.0006371617288097085,0.525381602162868,0.04969240743304191,0.30583987675879726,0.018713341165961763,0.48609629815664984,0.03846229202001726,0.040609578563458634,0.0029841637460205337,0.1902892562267945,0.2165503144188397,0.00047896489711250236,0.47234497963787636,19.0,9.0,5.0,8.0,10.0,18.0,11.0,8.0,14.0,9.0,2.0,11.0,12.0,20.0,12.0,14.0,23.0,13.0,32.0,9.0,11.0,6.0,5.0,14.0,27.0,2.0,18.0,20.0,8.0,6.0
Odorscene22,0.3012942349525973,0.0011763019073901056,0.30057835042926057,0.2777761506309191,0.015809480356223187,0.10622580910259409,0.0008677808529641767,0.5160056946326513,0.019768849939621618,0.02911155584556298,0.30352579006557034,0.24498064294273042,0.4750802618515542,0.008559664182020511,0.04858244801710804,0.1602810193148787,0.00010391367726038054,0.13651618443857458,0.4235229673944244,0.2913014433693683,0.015025368947222915,0.1831937217395535,0.3664145468107948,0.2760767247840636,0.3417272916847677,0.4998781023092402,0.5989314660610585,0.04909542422181177,0.20174514804775298,0.3401449902293995,0.33853984482005767,0.00415152170023931,0.3310739704071312,0.40661336584120866,0.03358441750620418,0.14377223344137452,0.0032792541287528496,0.5763837806093939,0.02681555676389819,0.06721637859512222,0.39097088857975604,0.3010482830200372,0.5057230573457195,0.01200568662905978,0.07125653767742833,0.24119458698449533,0.00038484440492545386,0.18033193416368096,0.5074653003752317,0.35783252594816456,0.03341012425948054,0.28127777936906667,0.42950137628304397,0.3016078197641052,0.43716311815667813,0.5011921156788464,0.6774780121340395,0.10483044812656343,0.2952514871653128,0.42014745316009405,20.0,17.0,2.0,6.0,17.0,18.0,7.0,8.0,22.0,4.0,8.0,12.0,7.0,27.0,22.0,13.0,27.0,11.0,30.0,8.0,17.0,7.0,11.0,19.0,38.0,14.0,30.0,24.0,10.0,12.0
Odorscene23,0.19388199786582466,0.08500345102029959,0.5249267591065092,0.03809551947212797,0.0039683734408171994,0.04277816784473572,0.14845608785552547,0.4922105828901482,0.24032617010968302,0.4353946654666556,0.31164703914090053,0.10387150735619972,0.1890168414899562,0.00518779909073406,0.0002989377063381002,0.25224733319829973,0.04429144090623256,0.18686203117703792,0.04536852990732695,0.1507013183768588,0.3464158477359724,0.41475715601796526,0.30245012380367464,0.023134983008978184,0.31082249000760714,0.22707985021477617,0.009943367857569791,8.140239115785005e-05,0.26702244822694415,0.13497848325809284,0.3129432738003878,0.1657760130376941,0.5462727585150485,0.05601566518712242,0.013471966712223137,0.06221397934971281,0.22228403898177612,0.6125159472920899,0.2663628629940323,0.4891647478553314,0.38324615166423576,0.11974344222340348,0.2663104554761404,0.008936576516452969,0.0011471141868343992,0.34976092414853993,0.10251385658105784,0.28695203330353386,0.10410863371059229,0.19179810188680727,0.41715167005548826,0.48963585664467385,0.37449314235096504,0.06142388809526084,0.4528676499530174,0.2592114782457138,0.03134583488826934,0.0013867073394527793,0.3597733897614939,0.16745503684032675,23.0,10.0,11.0,15.0,16.0,18.0,11.0,14.0,18.0,11.0,3.0,12.0,17.0,30.0,12.0,13.0,38.0,20.0,50.0,13.0,10.0,9.0,7.0,14.0,27.0,6.0,19.0,26.0,12.0,9.0
Odorscene24,0.3890953414836398,0.05769391700212321,0.00034657114634337394,0.46575801555540375,0.18477245352621058,0.07627578701725206,0.0027845564121557684,0.11668184979484025,0.13602968350395384,0.5048434054115213,0.19820254910619073,0.0007283484823909183,0.09922857592909093,0.02359960649642323,0.12267795526851619,0.0006569380441966442,0.2118254026010666,9.490587743296622e-07,0.007185661655620481,0.29148139324872624,0.3381300733868702,0.4644731803067641,0.27428343121120274,0.018361184425090656,0.09950898790966002,0.45229695888499905,0.0025353913472865148,0.0313750132997982,0.10871242382825026,0.5314566029694205,0.5083555054424821,0.07754208403602812,0.001236790558235229,0.5229609128628585,0.3046945090761998,0.12037473030912443,0.011251484702794934,0.13570512068044877,0.17924554352230376,0.5277911249190718,0.3019758399151227,0.004358863843334145,0.13491636147294384,0.05870131550380743,0.19390518469039247,0.00580597029770026,0.2965449073557319,2.304191227093356e-05,0.015276650085766256,0.37729584492274193,0.4191388248490072,0.5254995853017648,0.3146475416507329,0.052632599587311014,0.19820428931964892,0.5184998449573434,0.013564263237697787,0.04828786056793604,0.14789376888345965,0.595334692058927,32.0,11.0,8.0,11.0,20.0,18.0,18.0,16.0,32.0,8.0,6.0,20.0,27.0,35.0,17.0,20.0,44.0,22.0,51.0,15.0,13.0,11.0,4.0,11.0,34.0,15.0,28.0,31.0,17.0,6.0
Odorscene25,0.16848828893760676,0.2180851659808707,0.42769878459725713,0.16748109523938393,0.7105630791974956,0.5256652846869527,0.3915366554834983,0.054171511564463294,0.3231197408379206,0.4656779810090101,0.6234295385203329,0.4223944125769059,0.2423398048728837,0.12151250454812593,0.16787620664861277,0.11482656098860886,0.5031902215740394,0.20014364800805384,0.3566779520983087,0.1064671506619738,0.25453137860736896,0.027353878342217273,0.2391383073853088,0.6710005765460929,0.40754830671571896,0.36323380893116036,0.4538995679067012,0.06230398986731159,0.3313383657065593,0.5017026973332621,0.28557887394336834,0.26884937832783307,0.498776388159353,0.19268421412051284,0.7490717257188594,0.5774402217612398,0.49523668435642854,0.11499175364023537,0.3818816396814533,0.519681247583438,0.6802192847992663,0.4874369589215016,0.29591940225654506,0.1589494708425866,0.1948066686173731,0.20468404584719124,0.5098227713329094,0.2820299058797717,0.4103331446813024,0.12613784715094675,0.3299650654859041,0.0639859947270364,0.33359944543865994,0.710447638062632,0.5156044997629264,0.4493502302319996,0.48627670736558287,0.09376408046032003,0.3941285417831213,0.5192921760226983,34.0,20.0,13.0,15.0,28.0,38.0,25.0,14.0,30.0,12.0,10.0,23.0,23.0,41.0,35.0,40.0,48.0,14.0,53.0,15.0,25.0,12.0,8.0,25.0,56.0,13.0,37.0,36.0,24.0,10.0
Odorscene26,0.5323624553114663,0.13655536839005958,0.06046802533273296,0.05478334118309234,0.5599747529706716,0.5766243879789715,0.4324255834718406,0.0952439521573279,0.07736844136510894,0.08584032365785255,0.049916779578730655,0.277149401996201,0.12584794338489,0.45784395804664263,0.6900842237358755,0.5411192541557804,0.5070392274991604,0.13449404201419524,0.04757955331976775,0.007872869505419605,0.6503628984132612,0.00022417332489716566,0.09713266202524744,0.6350635162692863,0.1755167531498135,0.014052990464858358,0.6360457414515054,0.10098484777861096,0.030866774391137084,0.5201038847591405,0.54506930741318,0.15953977594655597,0.0781711639720385,0.07312094035322506,0.5862846195485785,0.5991172269028124,0.44149576081364406,0.12212079431942696,0.09534921580500756,0.11287269610830722,0.07063810211250558,0.3137867445579728,0.14651606959878172,0.46404063796611295,0.7027489944940599,0.5682550887576728,0.5246418464919568,0.16971245082273537,0.06086329549529163,0.013044251996022596,0.6677369161142924,0.00051342467388037,0.12871094825458815,0.6549285092175481,0.20506165828602757,0.019740813468556006,0.654005753583778,0.1219605732230073,0.04875690991075683,0.5478882079809972,37.0,18.0,13.0,19.0,31.0,35.0,27.0,17.0,36.0,19.0,6.0,32.0,28.0,48.0,41.0,38.0,65.0,23.0,78.0,17.0,20.0,12.0,4.0,21.0,68.0,17.0,49.0,41.0,20.0,15.0
Odorscene27,0.4111838806458795,0.11520321176445215,0.186762812071889,0.0039894495033267596,0.24000271476999593,0.017744421554359405,0.23859273669719902,0.4892518384792196,0.6815776871046265,0.42616858590152684,0.06971091922116329,0.10166607313948248,0.001473622581250946,0.5233914628230042,0.48778221980547903,0.03004448740533146,0.4791689621633531,0.3263441112941075,0.4069084143171075,0.3879950678859382,0.35676499016698643,0.2707966372293983,1.4089558718083772e-05,0.04301261658614985,0.1012530315249954,0.1018215020309728,0.0020616257515593166,0.18089232040945072,0.637862289786202,0.18026438387263433,0.5339006185407238,0.40401082972559443,0.476077520961999,0.14118530365435936,0.3502615382733342,0.03530771691934362,0.5144340945074102,0.578972069249802,0.704080666216202,0.46172131348343964,0.41842907358694104,0.23669126588480197,0.023885303568704507,0.6019533090388414,0.5346368467390793,0.08950618563628171,0.6102978330555795,0.4058627372094852,0.5026907466782893,0.4643248750543279,0.408582891215252,0.5084252991870087,0.0003214025244077276,0.08887935216391925,0.1984679591190365,0.38914156587031634,0.12657061235151715,0.5135856427078385,0.7506198303108929,0.28978281985350995,56.0,32.0,10.0,12.0,38.0,52.0,29.0,32.0,49.0,12.0,17.0,37.0,29.0,68.0,50.0,51.0,71.0,27.0,79.0,26.0,40.0,23.0,16.0,35.0,87.0,22.0,60.0,56.0,23.0,23.0
Odorscene28,0.09029668639070719,0.5905502074322873,0.6008896015246569,0.5528785168905682,0.20237695454059282,0.4676152407381333,0.12011677676101373,0.4400850429135198,0.5339788783063,0.16471156643487897,0.38264821954280503,0.5786243579251847,0.49853063846211865,0.5138924015156072,0.20008333142616683,0.4408877165279954,0.1614407937291912,0.4746362680565315,0.5801554518209768,0.42457144071620034,0.3271547234517889,0.5908133855755137,0.4874407619374027,0.5682619510383756,0.49216804155086885,0.3655116387861043,0.5294039269318652,0.39444979713747025,0.42157884370681703,0.6215796089540117,0.13978788099596495,0.6603877111194265,0.6379587209821455,0.5961895607586705,0.2524090676172177,0.5293064688242961,0.16213017471370905,0.5069450423294736,0.6030837419655974,0.21749438576717028,0.45062197150741956,0.615544245069851,0.5249175193481621,0.6009050436682826,0.24283385855871373,0.5209909534964701,0.20333315065861932,0.519390939802256,0.6414259911256395,0.49030592838774,0.37740096541800383,0.6231872911248076,0.5345064983410002,0.5970208471431044,0.5087641126895499,0.4222389508741632,0.5568964971240188,0.44636467060861823,0.45223907872603886,0.6414154645613772,58.0,25.0,14.0,26.0,50.0,46.0,29.0,37.0,54.0,17.0,10.0,41.0,42.0,69.0,37.0,42.0,82.0,38.0,103.0,34.0,32.0,26.0,10.0,43.0,72.0,28.0,59.0,52.0,31.0,19.0
